pos,vertex,degree,p_size,cliques,seconds
125,25045,1,1,1,7.499984349124134e-07
126,883,1,0,0,4.999965312890708e-07
127,57818,1,1,1,9.580035111866891e-07
128,82407,1,1,1,6.659975042566657e-07
129,82408,1,1,1,9.159994078800082e-07
130,42551,1,0,0,4.169996827840805e-07
131,25064,1,1,1,7.499984349124134e-07
132,25066,1,1,1,7.920025382190943e-07
133,82414,1,1,1,8.749993867240846e-07
134,49650,1,1,1,1.2919990695081651e-06
135,508,1,1,1,6.659975042566657e-07
136,509,1,1,1,7.079943316057324e-07
137,74243,1,1,1,7.919952622614801e-07
138,74245,1,1,1,1.45800004247576e-06
139,16903,1,1,1,1.45800004247576e-06
140,8714,1,1,1,8.749993867240846e-07
141,66070,1,1,1,1.500004145782441e-06
142,33303,1,1,1,1.1669981176964939e-06
143,33311,1,1,1,7.499984349124134e-07
144,2383,1,0,0,4.999965312890708e-07
145,57890,1,1,1,7.080016075633466e-07
146,25136,1,1,1,9.580035111866891e-07
147,25140,1,1,1,1.2919990695081651e-06
148,41534,1,1,1,7.080016075633466e-07
149,74306,1,1,1,7.90998456068337e-07
150,56948,1,0,0,4.999965312890708e-07
151,16965,1,1,1,9.590003173798323e-07
152,57926,1,1,1,8.749993867240846e-07
153,41545,1,1,1,6.249974831007421e-07
154,56583,1,0,0,4.169996827840805e-07
155,49746,1,1,1,7.080016075633466e-07
156,29900,1,0,0,4.5899651013314724e-07
157,33370,1,1,1,1.45800004247576e-06
158,74336,1,1,1,7.499984349124134e-07
159,77578,2,0,0,5.839974619448185e-07
160,74339,1,1,1,6.249974831007421e-07
161,18271,1,0,0,4.999965312890708e-07
162,617,1,1,1,8.330025593750179e-07
163,74352,1,1,1,6.659975042566657e-07
164,67569,1,0,0,4.579997039400041e-07
165,17011,1,1,1,7.90998456068337e-07
166,57974,1,1,1,1.4160032151266932e-06
167,57975,1,1,1,1.2079981388524175e-06
168,57978,1,1,1,6.249974831007421e-07
169,25218,1,1,1,8.749993867240846e-07
170,25223,1,1,1,6.249974831007421e-07
171,59244,1,0,0,4.169996827840805e-07
172,66187,1,1,1,6.67001586407423e-07
173,10405,1,0,0,5.00003807246685e-07
174,57998,1,1,1,6.67001586407423e-07
175,17049,1,1,1,7.920025382190943e-07
176,66217,1,1,1,9.590003173798323e-07
177,33455,1,1,1,1.5420009731315076e-06
178,66225,1,1,1,7.079943316057324e-07
179,41651,1,1,1,1.8329956219531596e-06
180,692,1,1,1,9.170034900307655e-07
181,33461,1,1,1,1.4170000213198364e-06
182,74422,1,1,1,7.499984349124134e-07
183,694,1,1,1,7.080016075633466e-07
184,25277,1,1,1,1.5420009731315076e-06
185,702,1,1,1,6.249974831007421e-07
186,41674,1,1,1,1.0000003385357559e-06
187,736,1,1,1,9.169962140731514e-07
188,41697,1,1,1,8.749993867240846e-07
189,41700,1,1,1,1.957996573764831e-06
190,41703,1,1,1,8.330025593750179e-07
191,74475,1,1,1,8.330025593750179e-07
192,17136,1,1,1,8.329952834174037e-07
193,17140,1,1,1,9.590003173798323e-07
194,74489,1,1,1,9.57996235229075e-07
195,58124,1,1,1,1.6670019249431789e-06
196,58125,1,1,1,9.169962140731514e-07
197,74551,1,1,1,6.250047590583563e-07
198,33593,1,1,1,5.832996976096183e-06
199,33597,1,1,1,9.590003173798323e-07
200,33598,1,1,1,8.749993867240846e-07
201,74558,1,1,1,9.580035111866891e-07
202,25406,1,1,1,7.499984349124134e-07
203,65301,1,0,0,5.00003807246685e-07
204,50013,1,1,1,7.080016075633466e-07
205,9058,1,1,1,8.749993867240846e-07
206,41843,1,1,1,7.90998456068337e-07
207,889,1,1,1,7.499984349124134e-07
208,891,1,1,1,7.90998456068337e-07
209,17291,1,1,1,7.499984349124134e-07
210,17292,1,1,1,9.170034900307655e-07
211,25483,1,1,1,7.500057108700275e-07
212,17294,1,1,1,7.920025382190943e-07
213,74643,1,1,1,6.249974831007421e-07
214,41877,1,1,1,7.080016075633466e-07
215,48337,1,0,0,5.00003807246685e-07
216,41878,1,1,1,6.659975042566657e-07
217,942,1,1,1,9.159994078800082e-07
218,943,1,1,1,7.90998456068337e-07
219,54276,1,0,0,4.579997039400041e-07
220,955,1,1,1,6.250047590583563e-07
221,41942,1,1,1,1.791995600797236e-06
222,58329,1,1,1,1.4170000213198364e-06
223,58330,1,1,1,5.830006557516754e-07
224,82907,1,1,1,7.500057108700275e-07
225,17375,1,1,1,9.159994078800082e-07
226,66534,1,1,1,1.0419971658848226e-06
227,998,1,1,1,5.840047379024327e-07
228,17389,1,1,1,1.6250050975941122e-06
229,17392,1,1,1,6.250047590583563e-07
230,63188,1,0,0,4.579997039400041e-07
231,17397,1,1,1,1.8749997252598405e-06
232,66550,1,1,1,6.659975042566657e-07
233,58362,1,1,1,7.90998456068337e-07
234,58363,1,1,1,8.749993867240846e-07
235,1025,1,1,1,8.330025593750179e-07
236,58374,1,1,1,1.4999968698248267e-06
237,58375,1,1,1,8.330025593750179e-07
238,1030,1,1,1,8.749993867240846e-07
239,66589,1,1,1,1.624997821636498e-06
240,17442,1,1,1,6.249974831007421e-07
241,17444,1,1,1,7.080016075633466e-07
242,28149,1,0,0,4.579997039400041e-07
243,9254,1,1,1,7.079943316057324e-07
244,21602,1,0,0,4.169996827840805e-07
245,25640,1,1,1,7.089984137564898e-07
246,48219,1,0,0,4.590037860907614e-07
247,50232,1,1,1,8.749993867240846e-07
248,50235,1,1,1,7.499984349124134e-07
249,74817,1,1,1,7.920025382190943e-07
250,74818,1,1,1,6.250047590583563e-07
251,14663,1,0,0,4.579997039400041e-07
252,33859,1,1,1,6.249974831007421e-07
253,58434,1,1,1,9.170034900307655e-07
254,9287,1,1,1,7.920025382190943e-07
255,1121,1,1,1,6.67001586407423e-07
256,2380,1,0,0,4.169996827840805e-07
257,17509,1,1,1,6.249974831007421e-07
258,88050,1,0,0,4.169996827840805e-07
259,9321,1,1,1,9.57996235229075e-07
260,83056,1,1,1,7.90998456068337e-07
261,83057,1,1,1,7.080016075633466e-07
262,33926,1,1,1,7.90998456068337e-07
263,33927,1,1,1,7.080016075633466e-07
264,66703,1,1,1,7.919952622614801e-07
265,58512,1,1,1,1.0000003385357559e-06
266,33936,1,1,1,6.67001586407423e-07
267,87424,1,0,0,4.5899651013314724e-07
268,83089,1,1,1,9.57996235229075e-07
269,58514,1,1,1,6.249974831007421e-07
270,70270,1,0,0,4.169996827840805e-07
271,83095,1,1,1,1.959000655915588e-06
272,50327,1,1,1,6.67001586407423e-07
273,7603,1,0,0,4.579997039400041e-07
274,58520,1,1,1,6.669943104498088e-07
275,71960,1,0,0,4.169996827840805e-07
276,9382,1,1,1,6.659975042566657e-07
277,38988,1,0,0,4.169996827840805e-07
278,66727,1,1,1,1.45800004247576e-06
279,9390,1,1,1,1.291002263315022e-06
280,74927,1,1,1,6.67001586407423e-07
281,33977,1,1,1,1.2090022210031748e-06
282,33980,1,1,1,1.4170000213198364e-06
283,50366,1,1,1,7.499984349124134e-07
284,58575,1,1,1,1.5420009731315076e-06
285,1235,1,1,1,7.080016075633466e-07
286,42196,1,1,1,5.840047379024327e-07
287,1236,1,1,1,7.089984137564898e-07
288,58579,1,1,1,7.90998456068337e-07
289,42197,1,1,1,1.4170000213198364e-06
290,50399,1,1,1,8.749993867240846e-07
291,66797,1,1,1,1.4999968698248267e-06
292,74999,1,1,1,6.67001586407423e-07
293,75010,1,1,1,7.079943316057324e-07
294,83209,1,1,1,6.67001586407423e-07
295,1296,1,1,1,6.660047802142799e-07
296,72026,1,0,0,4.169996827840805e-07
297,50449,1,1,1,9.580035111866891e-07
298,83226,1,1,1,7.499984349124134e-07
299,59797,1,0,0,4.5899651013314724e-07
300,83227,1,1,1,1.0000003385357559e-06
301,9508,1,1,1,9.57996235229075e-07
302,42284,1,1,1,8.749993867240846e-07
303,34104,1,1,1,7.920025382190943e-07
304,66883,1,1,1,7.080016075633466e-07
305,88807,1,0,0,4.169996827840805e-07
306,66888,1,1,1,9.159994078800082e-07
307,83278,1,1,1,6.250047590583563e-07
308,34130,1,1,1,7.080016075633466e-07
309,25942,1,1,1,7.499984349124134e-07
310,66902,1,1,1,8.330025593750179e-07
311,75097,1,1,1,6.669943104498088e-07
312,9577,1,1,1,7.920025382190943e-07
313,25966,1,1,1,5.830006557516754e-07
314,83317,1,1,1,7.499984349124134e-07
315,34165,1,1,1,6.659975042566657e-07
316,50551,1,1,1,6.250047590583563e-07
317,50552,1,1,1,7.499984349124134e-07
318,61177,1,0,0,4.579997039400041e-07
319,50553,1,1,1,7.919952622614801e-07
320,75132,1,1,1,6.250047590583563e-07
321,31238,1,0,0,4.590037860907614e-07
322,1411,1,1,1,6.250047590583563e-07
323,83341,1,1,1,8.330025593750179e-07
324,25998,1,1,1,7.499984349124134e-07
325,1427,1,1,1,6.249974831007421e-07
326,22765,1,0,0,4.590037860907614e-07
327,58774,1,1,1,5.840047379024327e-07
328,58775,1,1,1,7.080016075633466e-07
329,17895,1,0,0,4.169996827840805e-07
330,58776,1,1,1,1.4170000213198364e-06
331,66970,1,1,1,5.839974619448185e-07
332,52591,2,0,0,5.839974619448185e-07
333,66971,1,1,1,7.499984349124134e-07
334,83356,1,1,1,7.90998456068337e-07
335,42405,1,1,1,6.660047802142799e-07
336,83367,1,1,1,7.080016075633466e-07
337,1449,1,1,1,6.67001586407423e-07
338,75189,1,1,1,7.920025382190943e-07
339,50613,1,1,1,7.499984349124134e-07
340,34232,1,1,1,1.2919990695081651e-06
341,1465,1,1,1,6.67001586407423e-07
342,67011,1,1,1,8.749993867240846e-07
343,9670,1,1,1,7.90998456068337e-07
344,9678,1,1,1,1.2090022210031748e-06
345,34264,1,1,1,7.500057108700275e-07
346,34274,1,1,1,7.920025382190943e-07
347,58853,1,1,1,6.67001586407423e-07
348,67052,1,1,1,8.749993867240846e-07
349,67059,1,1,1,7.920025382190943e-07
350,81891,1,0,0,4.169996827840805e-07
351,9717,1,1,1,8.749993867240846e-07
352,26105,1,1,1,7.080016075633466e-07
353,17918,1,1,1,7.919952622614801e-07
354,17920,1,1,1,6.249974831007421e-07
355,67073,1,1,1,6.250047590583563e-07
356,58881,1,1,1,7.499984349124134e-07
357,12289,1,0,0,4.5899651013314724e-07
358,1551,1,1,1,6.67001586407423e-07
359,26143,1,1,1,1.2089949450455606e-06
360,9760,1,1,1,8.329952834174037e-07
361,34339,1,1,1,6.249974831007421e-07
362,34340,1,1,1,8.330025593750179e-07
363,1571,1,1,1,6.249974831007421e-07
364,67122,1,1,1,9.580035111866891e-07
365,75321,1,1,1,7.499984349124134e-07
366,9798,1,1,1,9.170034900307655e-07
367,42580,1,1,1,7.080016075633466e-07
368,75360,1,1,1,6.67001586407423e-07
369,1638,1,1,1,7.499984349124134e-07
370,34415,1,1,1,1.2919990695081651e-06
371,1661,1,1,1,9.169962140731514e-07
372,26237,1,1,1,6.67001586407423e-07
373,42937,1,0,0,4.5899651013314724e-07
374,26241,1,1,1,1.2079981388524175e-06
375,59013,1,1,1,6.249974831007421e-07
376,54378,1,0,0,3.749955794773996e-07
377,26250,1,1,1,6.249974831007421e-07
378,1679,1,1,1,6.249974831007421e-07
379,26259,1,1,1,7.080016075633466e-07
380,42648,1,1,1,7.499984349124134e-07
381,34461,1,1,1,7.919952622614801e-07
382,1698,1,1,1,1.6670019249431789e-06
383,26280,1,1,1,7.919952622614801e-07
384,1740,1,1,1,7.920025382190943e-07
385,50896,1,1,1,7.499984349124134e-07
386,9946,1,1,1,7.919952622614801e-07
387,9947,1,1,1,8.749993867240846e-07
388,9948,1,1,1,7.079943316057324e-07
389,9949,1,1,1,1.2090022210031748e-06
390,34534,1,1,1,8.749993867240846e-07
391,75496,1,1,1,8.749993867240846e-07
392,75498,1,1,1,7.499984349124134e-07
393,26347,1,1,1,1.5839978004805744e-06
394,42735,1,1,1,7.920025382190943e-07
395,42736,1,1,1,8.330025593750179e-07
396,67316,1,1,1,7.920025382190943e-07
397,67317,1,1,1,8.330025593750179e-07
398,18174,1,1,1,5.830006557516754e-07
399,67352,1,1,1,7.499984349124134e-07
400,67353,1,1,1,6.67001586407423e-07
401,42782,1,1,1,7.500057108700275e-07
402,42783,1,1,1,6.669943104498088e-07
403,42800,1,1,1,7.499984349124134e-07
404,1849,1,1,1,5.830006557516754e-07
405,83774,1,1,1,7.919952622614801e-07
406,75589,1,1,1,8.749993867240846e-07
407,1873,1,1,1,7.500057108700275e-07
408,71681,1,0,0,4.590037860907614e-07
409,26450,1,1,1,7.920025382190943e-07
410,18258,1,1,1,6.660047802142799e-07
411,26461,1,1,1,7.920025382190943e-07
412,75615,1,1,1,9.169962140731514e-07
413,26464,1,1,1,7.499984349124134e-07
414,26469,1,1,1,7.080016075633466e-07
415,1906,1,1,1,7.079943316057324e-07
416,51067,1,1,1,6.67001586407423e-07
417,1915,1,1,1,8.750066626816988e-07
418,1921,1,1,1,7.080016075633466e-07
419,51092,1,1,1,6.669943104498088e-07
420,51093,1,1,1,9.590003173798323e-07
421,51095,1,1,1,1.8749997252598405e-06
422,51096,1,1,1,8.749993867240846e-07
423,75678,1,1,1,6.659975042566657e-07
424,14367,1,0,0,4.169996827840805e-07
425,34723,1,1,1,2.0000006770715117e-06
426,51118,1,1,1,7.920025382190943e-07
427,53390,1,0,0,4.169996827840805e-07
428,59311,1,1,1,7.920025382190943e-07
429,59316,1,1,1,7.089984137564898e-07
430,59319,1,1,1,6.659975042566657e-07
431,48960,1,0,0,4.169996827840805e-07
432,51136,1,1,1,1.0420044418424368e-06
433,42964,1,1,1,1.624997821636498e-06
434,32638,1,0,0,4.169996827840805e-07
435,42967,1,1,1,7.499984349124134e-07
436,34778,1,1,1,7.080016075633466e-07
437,3064,1,0,0,4.169996827840805e-07
438,42971,1,1,1,7.080016075633466e-07
439,67548,1,1,1,7.090056897141039e-07
440,26987,1,0,0,4.579997039400041e-07
441,67549,1,1,1,7.920025382190943e-07
442,10212,1,1,1,8.749993867240846e-07
443,67565,1,1,1,8.749993867240846e-07
444,59376,1,1,1,7.090056897141039e-07
445,75785,1,1,1,6.250047590583563e-07
446,61614,1,0,0,4.169996827840805e-07
447,51210,1,1,1,6.249974831007421e-07
448,83979,1,1,1,7.920025382190943e-07
449,75788,1,1,1,7.500057108700275e-07
450,67599,1,1,1,8.330025593750179e-07
451,51217,1,1,1,6.249974831007421e-07
452,83995,1,1,1,7.920025382190943e-07
453,51230,1,1,1,6.249974831007421e-07
454,18462,1,1,1,6.249974831007421e-07
455,75810,1,1,1,9.169962140731514e-07
456,10274,1,1,1,1.7080019460991025e-06
457,2084,1,1,1,1.0410003596916795e-06
458,51238,1,1,1,7.919952622614801e-07
459,34855,1,1,1,1.4170000213198364e-06
460,18473,1,1,1,8.330025593750179e-07
461,84017,1,1,1,8.749993867240846e-07
462,18486,1,1,1,7.920025382190943e-07
463,59448,1,1,1,6.660047802142799e-07
464,64984,1,0,0,4.579997039400041e-07
465,10307,1,1,1,8.330025593750179e-07
466,51268,1,1,1,5.830006557516754e-07
467,51270,1,1,1,6.250047590583563e-07
468,59471,1,1,1,9.159994078800082e-07
469,18522,1,1,1,7.500057108700275e-07
470,59510,1,1,1,7.500057108700275e-07
471,59512,1,1,1,6.67001586407423e-07
472,51321,1,1,1,6.659975042566657e-07
473,18559,1,1,1,9.169962140731514e-07
474,51330,1,1,1,8.330025593750179e-07
475,2179,1,1,1,6.67001586407423e-07
476,10372,1,1,1,7.080016075633466e-07
477,34950,1,1,1,7.089984137564898e-07
478,61544,1,0,0,4.579997039400041e-07
479,67719,1,1,1,7.910057320259511e-07
480,51336,1,1,1,7.920025382190943e-07
481,5813,1,0,0,4.169996827840805e-07
482,67726,1,1,1,7.090056897141039e-07
483,2195,1,1,1,7.080016075633466e-07
484,88768,1,0,0,4.579997039400041e-07
485,75925,1,1,1,6.659975042566657e-07
486,2198,1,1,1,6.67001586407423e-07
487,36722,1,0,0,4.160028765909374e-07
488,43176,1,1,1,1.5420009731315076e-06
489,43177,1,1,1,7.919952622614801e-07
490,38713,1,0,0,4.160028765909374e-07
491,51370,1,1,1,1.0419971658848226e-06
492,59579,1,1,1,9.169962140731514e-07
493,54517,1,0,0,5.409965524449944e-07
494,75971,1,1,1,8.330025593750179e-07
495,28272,1,0,0,5.420006345957518e-07
496,51399,1,1,1,8.33999365568161e-07
497,18637,1,1,1,1.0000003385357559e-06
498,88437,1,0,0,6.250047590583563e-07
499,75984,1,1,1,8.330025593750179e-07
500,63449,1,0,0,4.999965312890708e-07
501,75986,1,1,1,8.749993867240846e-07
502,10455,1,1,1,7.920025382190943e-07
503,43645,1,0,0,5.409965524449944e-07
504,2264,1,1,1,8.33999365568161e-07
505,26853,1,1,1,7.499984349124134e-07
506,35049,1,1,1,9.160066838376224e-07
507,35050,1,1,1,1.0840012691915035e-06
508,2294,1,1,1,7.920025382190943e-07
509,10487,1,1,1,8.33999365568161e-07
510,10501,1,1,1,6.249974831007421e-07
511,10504,1,1,1,7.920025382190943e-07
512,10505,1,1,1,6.249974831007421e-07
513,51468,1,1,1,7.499984349124134e-07
514,67855,1,1,1,6.249974831007421e-07
515,35090,1,1,1,7.920025382190943e-07
516,10523,1,1,1,7.080016075633466e-07
517,52766,1,0,0,4.579997039400041e-07
518,10528,1,1,1,8.329952834174037e-07
519,10529,1,1,1,8.749993867240846e-07
520,43301,1,1,1,6.249974831007421e-07
521,26919,1,1,1,6.249974831007421e-07
522,26920,1,1,1,9.57996235229075e-07
523,26921,1,1,1,6.249974831007421e-07
524,2346,1,1,1,7.500057108700275e-07
525,51504,1,1,1,2.916996891144663e-06
526,26929,1,1,1,9.170034900307655e-07
527,84284,1,1,1,1.2919990695081651e-06
528,67912,1,1,1,1.624997821636498e-06
529,10571,1,1,1,8.33999365568161e-07
530,35152,1,1,1,9.580035111866891e-07
531,35155,1,1,1,6.249974831007421e-07
532,35163,1,1,1,7.919952622614801e-07
533,59740,1,1,1,9.169962140731514e-07
534,59746,1,1,1,8.330025593750179e-07
535,35171,1,1,1,6.249974831007421e-07
536,2405,1,1,1,6.660047802142799e-07
537,26985,1,1,1,6.250047590583563e-07
538,26990,1,1,1,1.3750031939707696e-06
539,35182,1,1,1,6.250047590583563e-07
540,64395,1,0,0,4.579997039400041e-07
541,10612,1,1,1,7.919952622614801e-07
542,27021,1,1,1,7.90998456068337e-07
543,2446,1,1,1,7.499984349124134e-07
544,2445,1,1,1,6.67001586407423e-07
545,53144,1,0,0,4.999965312890708e-07
546,59796,1,1,1,8.330025593750179e-07
547,71418,1,0,0,4.579997039400041e-07
548,35224,1,1,1,7.080016075633466e-07
549,51615,1,1,1,7.080016075633466e-07
550,81178,1,0,0,4.170069587416947e-07
551,35263,1,1,1,1.0000003385357559e-06
552,18880,1,1,1,8.33999365568161e-07
553,35270,1,1,1,8.330025593750179e-07
554,35272,1,0,0,5.829933797940612e-07
555,18894,1,1,1,1.2500022421590984e-06
556,10704,1,1,1,1.0410003596916795e-06
557,18898,1,1,1,9.169962140731514e-07
558,68051,1,1,1,1.1669981176964939e-06
559,59859,1,1,1,1.1669981176964939e-06
560,59863,1,1,1,9.580035111866891e-07
561,18905,1,1,1,9.57996235229075e-07
562,73501,1,0,0,6.249974831007421e-07
563,18906,1,1,1,1.0829971870407462e-06
564,10715,1,1,1,1.1250012903474271e-06
565,59866,1,1,1,9.57996235229075e-07
566,68072,1,1,1,8.749993867240846e-07
567,84492,1,1,1,8.330025593750179e-07
568,35342,1,1,1,1.0420044418424368e-06
569,59928,1,1,1,9.169962140731514e-07
570,27349,1,0,0,7.080016075633466e-07
571,59929,1,1,1,1.1250012903474271e-06
572,59931,1,1,1,7.910057320259511e-07
573,47044,1,0,0,5.420006345957518e-07
574,68129,1,1,1,7.080016075633466e-07
575,59954,1,1,1,7.090056897141039e-07
576,64024,1,0,0,5.00003807246685e-07
577,59960,1,1,1,7.080016075633466e-07
578,59971,1,1,1,9.580035111866891e-07
579,10823,1,1,1,1.0000003385357559e-06
580,27211,1,1,1,6.660047802142799e-07
581,10827,1,1,1,8.33999365568161e-07
582,68188,1,1,1,8.749993867240846e-07
583,51805,1,1,1,8.329952834174037e-07
584,35433,1,1,1,1.6670019249431789e-06
585,35435,1,1,1,8.749993867240846e-07
586,60013,1,1,1,8.330025593750179e-07
587,60015,1,1,1,7.499984349124134e-07
588,84596,1,1,1,8.330025593750179e-07
589,84597,1,1,1,8.749993867240846e-07
590,2691,1,1,1,8.749993867240846e-07
591,2699,1,1,1,1.1250012903474271e-06
592,2706,1,1,1,9.580035111866891e-07
593,10899,2,1,1,1.2500022421590984e-06
594,43668,1,1,1,1.7909987946040928e-06
595,10902,1,1,1,7.90998456068337e-07
596,44252,2,0,0,6.659975042566657e-07
597,10903,1,1,1,1.0420044418424368e-06
598,76446,1,1,1,9.169962140731514e-07
599,56672,1,0,0,4.5899651013314724e-07
600,68257,1,1,1,7.499984349124134e-07
601,62726,1,0,0,4.579997039400041e-07
602,68266,1,1,1,7.920025382190943e-07
603,76460,1,1,1,9.590003173798323e-07
604,35511,1,1,1,9.580035111866891e-07
605,84673,1,1,1,8.749993867240846e-07
606,84674,1,1,1,9.580035111866891e-07
607,19348,1,0,0,5.00003807246685e-07
608,2776,1,1,1,1.0000003385357559e-06
609,51931,1,1,1,9.57996235229075e-07
610,35552,1,1,1,7.499984349124134e-07
611,23519,1,0,0,4.999965312890708e-07
612,2788,1,1,1,9.590003173798323e-07
613,20663,1,0,0,4.579997039400041e-07
614,2790,1,1,1,8.330025593750179e-07
615,19179,1,1,1,8.329952834174037e-07
616,54010,1,0,0,4.5899651013314724e-07
617,2795,1,1,1,7.089984137564898e-07
618,44848,1,0,0,5.839974619448185e-07
619,2801,1,1,1,6.67001586407423e-07
620,62229,1,0,0,4.579997039400041e-07
621,68338,1,1,1,7.499984349124134e-07
622,2803,1,1,1,1.0000003385357559e-06
623,76541,1,1,1,9.170034900307655e-07
624,2813,1,1,1,7.90998456068337e-07
625,19207,1,1,1,9.169962140731514e-07
626,27404,1,1,1,6.659975042566657e-07
627,51982,1,1,1,1.7499987734481692e-06
628,2832,1,1,1,4.533399624051526e-05
629,19217,1,1,1,1.0829971870407462e-06
630,76589,1,1,1,7.499984349124134e-07
