pos,vertex,degree,p_size,cliques,seconds
85,41421,1,1,1,9.580035111866891e-07
86,41428,1,1,1,8.749993867240846e-07
87,498,1,1,1,7.920025382190943e-07
88,501,2,1,1,1.1250012903474271e-06
89,66039,1,1,1,9.169962140731514e-07
90,107005,1,1,1,9.170034900307655e-07
91,90632,1,1,1,8.329952834174037e-07
92,107020,1,1,1,7.920025382190943e-07
93,9811,1,0,0,4.999965312890708e-07
94,66061,1,1,1,7.499984349124134e-07
95,107027,1,1,1,1.0000003385357559e-06
96,8745,1,1,1,8.329952834174037e-07
97,82484,1,1,1,6.67001586407423e-07
98,35155,1,0,0,4.579997039400041e-07
99,74306,1,1,1,7.920025382190943e-07
100,42898,1,0,0,4.590037860907614e-07
101,131652,1,1,1,7.499984349124134e-07
102,48649,1,0,0,4.579997039400041e-07
103,49742,1,1,1,8.749993867240846e-07
104,602,2,1,1,8.749993867240846e-07
105,34947,1,0,0,4.999965312890708e-07
106,17003,1,1,1,1.0000003385357559e-06
107,66159,1,1,1,8.33999365568161e-07
108,101007,1,0,0,4.5899651013314724e-07
109,624,1,1,1,7.080016075633466e-07
110,43996,1,0,0,4.579997039400041e-07
111,636,1,1,1,8.749993867240846e-07
112,131714,1,1,1,1.9169965526089072e-06
113,79298,1,0,0,4.579997039400041e-07
114,98947,1,1,1,1.0000003385357559e-06
115,82563,1,1,1,1.1250012903474271e-06
116,115336,1,1,1,6.250047590583563e-07
117,130329,1,0,0,4.590037860907614e-07
118,41611,1,1,1,8.749993867240846e-07
119,115345,1,1,1,7.920025382190943e-07
120,33430,1,1,1,8.749993867240846e-07
121,25246,1,1,1,1.1250012903474271e-06
122,123552,1,1,1,7.080016075633466e-07
123,90816,1,1,1,7.089984137564898e-07
124,58051,1,1,1,7.499984349124134e-07
125,109606,1,0,0,4.169996827840805e-07
126,41669,1,1,1,1.0000003385357559e-06
127,123604,1,1,1,1.0419971658848226e-06
128,725,1,1,1,6.67001586407423e-07
129,58069,1,1,1,6.660047802142799e-07
130,58080,1,1,1,7.920025382190943e-07
131,82658,1,1,1,8.33999365568161e-07
132,115436,1,1,1,8.33999365568161e-07
133,748,1,1,1,8.749993867240846e-07
134,115438,1,1,1,9.159994078800082e-07
135,33528,1,1,1,7.90998456068337e-07
136,28302,1,0,0,4.579997039400041e-07
137,17147,1,1,1,9.160066838376224e-07
138,131850,1,1,1,8.329952834174037e-07
139,82705,1,1,1,7.90998456068337e-07
140,8979,1,1,1,8.749993867240846e-07
141,131861,1,1,1,8.749993867240846e-07
142,123672,1,1,1,7.90998456068337e-07
143,113251,1,0,0,4.579997039400041e-07
144,66351,1,1,1,6.67001586407423e-07
145,17204,1,1,1,9.580035111866891e-07
146,25401,1,1,1,8.330025593750179e-07
147,115519,1,1,1,8.33999365568161e-07
148,82752,1,1,1,9.999930625781417e-07
149,41802,1,1,1,8.330025593750179e-07
150,115544,1,1,1,7.080016075633466e-07
151,124353,1,0,0,4.169996827840805e-07
152,115545,1,1,1,8.749993867240846e-07
153,50011,1,1,1,7.90998456068337e-07
154,90972,1,1,1,1.0419971658848226e-06
155,99180,1,1,1,1.0000003385357559e-06
156,123764,1,1,1,1.0000003385357559e-06
157,82804,1,1,1,8.749993867240846e-07
158,94561,1,0,0,4.999965312890708e-07
159,17268,1,1,1,8.749993867240846e-07
160,89813,1,0,0,4.999965312890708e-07
161,91008,1,1,1,7.90998456068337e-07
162,897,1,1,1,9.159994078800082e-07
163,17290,1,1,1,9.170034900307655e-07
164,123788,1,1,1,7.920025382190943e-07
165,25485,1,1,1,8.749993867240846e-07
166,25487,1,1,1,9.169962140731514e-07
167,123792,1,1,1,9.57996235229075e-07
168,33687,1,1,1,7.499984349124134e-07
169,28894,1,0,0,4.5899651013314724e-07
170,123800,1,1,1,9.169962140731514e-07
171,82847,1,1,1,1.0840012691915035e-06
172,25508,1,1,1,7.079943316057324e-07
173,54067,1,0,0,4.590037860907614e-07
174,99245,1,1,1,7.919952622614801e-07
175,88729,1,0,0,5.420006345957518e-07
176,50098,1,1,1,7.089984137564898e-07
177,11153,1,0,0,4.999965312890708e-07
178,132024,1,1,1,9.57996235229075e-07
179,123835,1,1,1,8.749993867240846e-07
180,82888,1,1,1,8.329952834174037e-07
181,25544,1,1,1,1.0410003596916795e-06
182,107467,1,1,1,9.999930625781417e-07
183,25551,1,1,1,8.330025593750179e-07
184,33752,1,1,1,9.580035111866891e-07
185,41947,1,1,1,1.0000003385357559e-06
186,115676,1,1,1,8.749993867240846e-07
187,123879,1,1,1,8.330025593750179e-07
188,66539,1,1,1,7.920025382190943e-07
189,66556,1,1,1,8.330025593750179e-07
190,66557,1,0,0,4.999965312890708e-07
191,132106,1,1,1,8.749993867240846e-07
192,115733,1,1,1,1.0000003385357559e-06
193,25623,1,1,1,7.499984349124134e-07
194,45104,1,0,0,4.579997039400041e-07
195,115741,1,1,1,9.999930625781417e-07
196,17438,1,1,1,8.749993867240846e-07
197,17442,1,1,1,8.330025593750179e-07
198,91187,1,1,1,7.90998456068337e-07
199,50245,1,1,1,1.2500022421590984e-06
200,50251,1,1,1,9.169962140731514e-07
201,83022,1,1,1,8.749993867240846e-07
202,42072,1,1,1,8.330025593750179e-07
203,50266,1,1,1,8.749993867240846e-07
204,17501,1,1,1,7.499984349124134e-07
205,23894,1,0,0,4.999965312890708e-07
206,1120,1,1,1,1.0000003385357559e-06
207,42081,1,1,1,8.33999365568161e-07
208,91233,1,1,1,8.33999365568161e-07
209,50280,1,1,1,1.0000003385357559e-06
210,91247,1,1,1,8.750066626816988e-07
211,91254,1,1,1,7.499984349124134e-07
212,99450,1,1,1,9.159994078800082e-07
213,58491,1,1,1,9.169962140731514e-07
214,66686,1,1,1,8.749993867240846e-07
215,24141,1,0,0,5.420006345957518e-07
216,25736,1,1,1,8.749993867240846e-07
217,107658,1,1,1,7.920025382190943e-07
218,99468,1,1,1,8.330025593750179e-07
219,25741,1,1,1,9.159994078800082e-07
220,83092,1,1,1,8.749993867240846e-07
221,66725,1,1,1,8.749993867240846e-07
222,91313,1,1,1,7.499984349124134e-07
223,117363,1,0,0,4.999965312890708e-07
224,107705,1,1,1,1.0420044418424368e-06
225,107716,1,1,1,7.499984349124134e-07
226,83161,1,1,1,1.0410003596916795e-06
227,34012,1,1,1,7.919952622614801e-07
228,91703,1,0,0,5.00003807246685e-07
229,25833,1,1,1,9.590003173798323e-07
230,42224,1,1,1,8.749993867240846e-07
231,124144,1,1,1,9.57996235229075e-07
232,58654,1,0,0,4.169996827840805e-07
233,99570,1,1,1,1.3329990906640887e-06
234,99572,1,1,1,9.590003173798323e-07
235,115964,1,1,1,9.580035111866891e-07
236,115965,1,1,1,9.590003173798323e-07
237,91408,1,1,1,8.749993867240846e-07
238,115987,1,1,1,1.0000003385357559e-06
239,34067,1,1,1,9.580035111866891e-07
240,58648,1,1,1,8.330025593750179e-07
241,75038,1,1,1,1.0419971658848226e-06
242,75040,1,1,1,8.329952834174037e-07
243,9504,1,1,1,8.330025593750179e-07
244,99627,1,1,1,9.590003173798323e-07
245,75066,1,1,1,6.250047590583563e-07
246,42310,1,1,1,7.079943316057324e-07
247,17737,1,1,1,6.669943104498088e-07
248,17738,1,1,1,8.329952834174037e-07
249,42320,1,1,1,8.749993867240846e-07
250,11423,1,0,0,5.00003807246685e-07
251,124245,1,1,1,6.67001586407423e-07
252,1369,1,1,1,8.330025593750179e-07
253,42331,1,1,1,7.079943316057324e-07
254,79424,1,0,0,5.00003807246685e-07
255,42343,1,1,1,9.159994078800082e-07
256,107888,1,1,1,8.749993867240846e-07
257,8073,1,0,0,4.590037860907614e-07
258,1400,1,1,1,9.170034900307655e-07
259,58752,1,1,1,9.57996235229075e-07
260,75146,1,1,1,7.90998456068337e-07
261,45827,1,0,0,5.00003807246685e-07
262,58766,1,1,1,8.329952834174037e-07
263,99757,1,1,1,9.170034900307655e-07
264,66996,1,1,1,6.67001586407423e-07
265,124363,1,1,1,8.749993867240846e-07
266,17868,1,1,1,7.089984137564898e-07
267,50637,1,1,1,9.580035111866891e-07
268,9679,1,1,1,7.919952622614801e-07
269,50643,1,1,1,8.329952834174037e-07
270,116180,1,1,1,8.749993867240846e-07
271,17876,1,1,1,7.080016075633466e-07
272,99802,1,1,1,9.57996235229075e-07
273,83425,1,1,1,7.90998456068337e-07
274,91618,1,1,1,9.169962140731514e-07
275,32755,1,0,0,5.00003807246685e-07
276,26086,1,1,1,1.0000003385357559e-06
277,116211,1,1,1,8.749993867240846e-07
278,67068,1,1,1,8.330025593750179e-07
279,116231,1,1,1,1.2079981388524175e-06
280,132620,1,1,1,8.749993867240846e-07
281,132632,1,1,1,9.170034900307655e-07
282,91688,1,1,1,7.919952622614801e-07
283,91692,1,1,1,8.330025593750179e-07
284,26169,1,1,1,8.329952834174037e-07
285,17980,1,1,1,7.90998456068337e-07
286,26174,1,1,1,1.0420044418424368e-06
287,67143,1,1,1,1.0420044418424368e-06
288,50760,1,1,1,8.329952834174037e-07
289,108113,1,1,1,8.33999365568161e-07
290,99924,1,1,1,8.329952834174037e-07
291,30701,1,0,0,4.579997039400041e-07
292,132716,1,1,1,8.329952834174037e-07
293,69500,1,0,0,4.999965312890708e-07
294,50815,1,1,1,7.080016075633466e-07
295,108175,1,1,1,9.580035111866891e-07
296,108183,1,1,1,7.500057108700275e-07
297,80998,1,0,0,4.999965312890708e-07
298,108190,1,1,1,6.67001586407423e-07
299,18081,1,1,1,7.90998456068337e-07
300,59041,1,1,1,1.0000003385357559e-06
301,116398,1,1,1,7.920025382190943e-07
302,63553,1,0,0,5.00003807246685e-07
303,124592,1,1,1,9.170034900307655e-07
304,132804,1,1,1,7.499984349124134e-07
305,42700,1,1,1,7.920025382190943e-07
306,35631,1,0,0,5.00003807246685e-07
307,75472,1,1,1,9.170034900307655e-07
308,116454,1,1,1,1.7499987734481692e-06
309,59112,1,1,1,1.3749959180131555e-06
310,50922,1,1,1,7.499984349124134e-07
311,21008,1,0,0,5.00003807246685e-07
312,26355,1,1,1,9.170034900307655e-07
313,42746,1,1,1,9.160066838376224e-07
314,26362,1,1,1,7.499984349124134e-07
315,37286,1,0,0,5.00003807246685e-07
316,108288,1,1,1,7.500057108700275e-07
317,50946,1,1,1,8.329952834174037e-07
318,108291,1,1,1,8.329952834174037e-07
319,119219,1,0,0,4.999965312890708e-07
320,42774,1,1,1,7.499984349124134e-07
321,109908,1,0,0,4.999965312890708e-07
322,10017,1,1,1,7.080016075633466e-07
323,59182,1,1,1,7.500057108700275e-07
324,50991,1,1,1,7.499984349124134e-07
325,59186,1,1,1,1.0000003385357559e-06
326,26434,1,1,1,7.499984349124134e-07
327,109687,1,0,0,4.579997039400041e-07
328,10058,1,1,1,7.080016075633466e-07
329,59224,1,1,1,1.500004145782441e-06
330,132953,1,1,1,1.0410003596916795e-06
331,26480,1,1,1,8.329952834174037e-07
332,83830,1,1,1,1.0000003385357559e-06
333,108408,1,1,1,7.089984137564898e-07
334,10116,1,1,1,9.170034900307655e-07
335,10117,1,1,1,1.0410003596916795e-06
336,42887,1,1,1,9.590003173798323e-07
337,124809,1,1,1,7.089984137564898e-07
338,37264,1,0,0,4.579997039400041e-07
339,1933,1,1,1,9.57996235229075e-07
340,51101,1,1,1,7.080016075633466e-07
341,133024,1,1,1,9.170034900307655e-07
342,133029,1,1,1,1.0000003385357559e-06
343,10174,1,1,1,8.749993867240846e-07
344,1987,1,1,1,8.330025593750179e-07
345,77979,1,0,0,5.409965524449944e-07
346,108487,1,1,1,7.90998456068337e-07
347,51146,1,1,1,7.920025382190943e-07
348,133102,1,1,1,8.749993867240846e-07
349,84458,1,0,0,4.579997039400041e-07
350,59381,1,1,1,7.499984349124134e-07
351,73083,1,0,0,5.409965524449944e-07
352,83966,1,1,1,1.0409930837340653e-06
353,124929,1,1,1,8.749993867240846e-07
354,43010,1,1,1,8.749993867240846e-07
355,108548,1,1,1,9.170034900307655e-07
356,124933,1,1,1,7.919952622614801e-07
357,43685,1,0,0,5.00003807246685e-07
358,92190,1,1,1,1.0830044629983604e-06
359,34866,1,1,1,7.90998456068337e-07
360,34869,1,1,1,6.659975042566657e-07
361,59461,1,1,1,8.330025593750179e-07
362,125001,1,1,1,7.920025382190943e-07
363,28865,1,0,0,5.00003807246685e-07
364,100465,1,1,1,8.329952834174037e-07
365,59507,1,1,1,1.0000003385357559e-06
366,2167,1,1,1,6.669943104498088e-07
367,125054,1,1,1,7.080016075633466e-07
368,36146,1,0,0,5.00003807246685e-07
369,67719,1,1,1,8.33999365568161e-07
370,67720,1,1,1,8.329952834174037e-07
371,59538,1,1,1,7.080016075633466e-07
372,59549,1,1,1,8.749993867240846e-07
373,59550,1,1,1,7.080016075633466e-07
374,59556,1,1,1,7.920025382190943e-07
375,97688,1,0,0,4.579997039400041e-07
376,116902,1,1,1,6.67001586407423e-07
377,2218,1,1,1,7.499984349124134e-07
378,88728,1,0,0,5.00003807246685e-07
379,51378,1,1,1,8.749993867240846e-07
380,59570,1,1,1,7.090056897141039e-07
381,84150,1,1,1,6.659975042566657e-07
382,108734,1,1,1,8.329952834174037e-07
383,51407,1,1,1,7.500057108700275e-07
384,2255,1,1,1,9.159994078800082e-07
385,84186,1,1,1,9.159994078800082e-07
386,100581,1,1,1,1.0000003385357559e-06
387,59625,1,1,1,7.90998456068337e-07
388,26860,1,1,1,7.90998456068337e-07
389,26861,1,1,1,9.580035111866891e-07
390,51439,1,1,1,1.0000003385357559e-06
391,125170,1,1,1,8.749993867240846e-07
392,43279,1,1,1,8.749993867240846e-07
393,59667,1,1,1,7.500057108700275e-07
394,100629,1,1,1,8.330025593750179e-07
395,100630,1,1,1,7.499984349124134e-07
396,86902,1,0,0,5.00003807246685e-07
397,108825,1,1,1,7.500057108700275e-07
398,60473,1,0,0,4.999965312890708e-07
399,108826,1,1,1,9.580035111866891e-07
400,84259,1,1,1,8.330025593750179e-07
401,51495,1,1,1,9.159994078800082e-07
402,125233,1,1,1,9.590003173798323e-07
403,59699,1,1,1,7.920025382190943e-07
404,94753,1,0,0,5.00003807246685e-07
405,59700,1,1,1,7.910057320259511e-07
406,67894,1,1,1,8.33999365568161e-07
407,26936,1,1,1,9.580035111866891e-07
408,84302,1,1,1,9.159994078800082e-07
409,35161,1,1,1,8.749993867240846e-07
410,13641,1,0,0,5.00003807246685e-07
411,51547,1,1,1,7.080016075633466e-07
412,18782,1,1,1,7.90998456068337e-07
413,125281,1,1,1,1.0830044629983604e-06
414,100716,1,1,1,8.749993867240846e-07
415,84334,1,1,1,7.499984349124134e-07
416,92539,1,1,1,8.750066626816988e-07
417,100736,1,1,1,9.170034900307655e-07
418,27011,1,1,1,6.659975042566657e-07
419,18999,1,0,0,5.00003807246685e-07
420,92554,1,1,1,9.170034900307655e-07
421,92555,1,1,1,8.329952834174037e-07
422,108945,1,1,1,8.330025593750179e-07
423,2449,1,1,1,9.57996235229075e-07
424,10643,1,1,1,7.920025382190943e-07
425,108947,1,1,1,8.329952834174037e-07
426,59802,1,1,1,8.329952834174037e-07
427,59810,1,1,1,8.330025593750179e-07
428,92578,1,1,1,7.499984349124134e-07
429,21006,1,0,0,5.00003807246685e-07
430,117163,1,1,1,7.080016075633466e-07
431,117171,1,1,1,8.749993867240846e-07
432,2487,1,1,1,8.340066415257752e-07
433,108990,1,1,1,7.90998456068337e-07
434,108992,1,1,1,7.499984349124134e-07
435,10715,1,1,1,7.089984137564898e-07
436,2535,1,1,1,6.669943104498088e-07
437,10729,1,1,1,7.500057108700275e-07
438,109037,1,1,1,7.90998456068337e-07
439,84464,1,1,1,1.624997821636498e-06
440,80472,1,0,0,4.169996827840805e-07
441,18953,1,1,1,8.749993867240846e-07
442,100876,1,1,1,7.499984349124134e-07
443,125455,1,1,1,7.499984349124134e-07
444,18959,1,1,1,7.079943316057324e-07
445,125462,1,1,1,6.660047802142799e-07
446,84511,1,1,1,7.90998456068337e-07
447,2591,1,1,1,7.089984137564898e-07
448,120834,1,0,0,4.169996827840805e-07
449,84513,1,1,1,7.499984349124134e-07
450,84515,1,1,1,7.90998456068337e-07
451,117290,1,1,1,6.67001586407423e-07
452,100912,1,1,1,8.33999365568161e-07
453,117308,1,1,1,7.080016075633466e-07
454,2627,1,1,1,6.67001586407423e-07
455,51779,1,1,1,1.5840050764381886e-06
456,27221,1,1,1,7.499984349124134e-07
457,2648,1,1,1,8.749993867240846e-07
458,27224,1,1,1,9.169962140731514e-07
459,43614,1,1,1,7.920025382190943e-07
460,27244,1,1,1,7.080016075633466e-07
461,92791,1,1,1,8.749993867240846e-07
462,100993,1,1,1,7.080016075633466e-07
463,19077,1,1,1,6.669943104498088e-07
464,60059,1,1,1,8.330025593750179e-07
465,68261,1,1,1,7.499984349124134e-07
466,27302,1,1,1,9.170034900307655e-07
467,27304,1,1,1,7.499984349124134e-07
468,60076,1,1,1,8.749993867240846e-07
469,76465,1,1,1,6.669943104498088e-07
470,101054,1,1,1,8.330025593750179e-07
471,117442,1,1,1,6.669943104498088e-07
472,12545,1,0,0,4.169996827840805e-07
473,117446,1,1,1,7.080016075633466e-07
474,60107,1,1,1,6.669943104498088e-07
475,51969,1,1,1,6.659975042566657e-07
476,80112,1,0,0,4.590037860907614e-07
477,84741,1,1,1,7.499984349124134e-07
478,19207,1,1,1,6.250047590583563e-07
479,51983,1,1,1,7.080016075633466e-07
480,109334,1,1,1,6.660047802142799e-07
481,109341,1,1,1,6.67001586407423e-07
482,52132,1,0,0,4.169996827840805e-07
483,11039,1,1,1,7.079943316057324e-07
484,63174,1,0,0,4.579997039400041e-07
485,92963,1,1,1,8.749993867240846e-07
486,71299,1,0,0,4.999965312890708e-07
487,2858,1,1,1,6.67001586407423e-07
488,12205,1,0,0,3.7500285543501377e-07
489,101181,1,1,1,0.0015659580021747388
490,101182,1,1,1,1.3329990906640887e-06
491,101190,1,1,1,7.500057108700275e-07
492,125768,1,1,1,8.330025593750179e-07
493,93005,1,1,1,7.910057320259511e-07
494,76624,1,1,1,9.159994078800082e-07
495,84817,1,1,1,6.660047802142799e-07
496,76643,1,1,1,5.830006557516754e-07
497,101219,1,1,1,6.659975042566657e-07
498,109416,1,1,1,7.089984137564898e-07
499,109418,1,1,1,7.90998456068337e-07
500,68472,1,1,1,6.660047802142799e-07
501,19342,1,1,1,7.089984137564898e-07
502,15635,1,0,0,4.169996827840805e-07
503,60313,1,1,1,8.33999365568161e-07
504,52137,1,1,1,8.33999365568161e-07
505,27561,1,1,1,6.67001586407423e-07
506,126934,1,0,0,4.579997039400041e-07
507,93099,1,1,1,7.499984349124134e-07
508,60332,2,1,1,9.159994078800082e-07
509,121149,1,0,0,4.169996827840805e-07
510,2989,1,1,1,7.089984137564898e-07
511,72605,1,0,0,4.579997039400041e-07
512,60337,1,1,1,8.330025593750179e-07
513,27575,1,1,1,7.499984349124134e-07
514,76751,1,1,1,7.919952622614801e-07
515,19411,1,1,1,9.170034900307655e-07
516,101344,1,1,1,6.67001586407423e-07
517,23705,1,0,0,4.169996827840805e-07
518,19436,1,1,1,8.33999365568161e-07
519,19445,1,1,1,7.920025382190943e-07
520,27638,1,1,1,7.089984137564898e-07
521,27641,1,1,1,7.499984349124134e-07
522,36910,1,0,0,5.00003807246685e-07
523,109564,1,1,1,1.0000003385357559e-06
524,101379,1,1,1,6.67001586407423e-07
525,19480,1,1,1,9.170034900307655e-07
526,3105,1,1,1,6.669943104498088e-07
527,3108,1,1,1,5.830006557516754e-07
528,35882,1,1,1,7.919952622614801e-07
529,44075,1,1,1,7.499984349124134e-07
530,44083,1,1,1,7.499984349124134e-07
531,117813,1,1,1,9.159994078800082e-07
532,117818,1,1,1,6.249974831007421e-07
533,3138,1,1,1,1.0829971870407462e-06
534,3142,1,1,1,7.90998456068337e-07
535,3151,1,1,1,9.159994078800082e-07
536,101461,1,1,1,7.919952622614801e-07
537,101462,1,1,1,8.330025593750179e-07
538,63861,1,0,0,4.999965312890708e-07
539,93275,1,1,1,7.499984349124134e-07
540,101467,1,1,1,8.749993867240846e-07
541,126045,1,1,1,7.500057108700275e-07
542,27743,1,1,1,6.250047590583563e-07
543,3169,1,1,1,7.500057108700275e-07
544,104523,1,0,0,4.169996827840805e-07
545,85104,1,1,1,7.080016075633466e-07
546,29422,1,0,0,4.579997039400041e-07
547,35954,1,1,1,5.830006557516754e-07
548,35958,1,1,1,7.079943316057324e-07
549,109696,1,1,1,6.67001586407423e-07
550,52357,1,1,1,6.249974831007421e-07
551,6446,1,0,0,4.590037860907614e-07
552,52361,1,1,1,8.750066626816988e-07
553,3210,1,1,1,8.749993867240846e-07
554,56169,1,0,0,4.999965312890708e-07
555,68750,1,1,1,7.919952622614801e-07
556,60560,1,1,1,8.330025593750179e-07
557,101521,1,1,1,7.089984137564898e-07
558,36475,1,0,0,4.579997039400041e-07
559,126103,1,1,1,9.169962140731514e-07
560,126106,1,1,1,8.749993867240846e-07
561,3235,1,1,1,9.57996235229075e-07
562,36015,1,1,1,7.499984349124134e-07
563,36016,1,1,1,7.910057320259511e-07
564,63676,1,0,0,4.999965312890708e-07
565,36029,1,1,1,7.90998456068337e-07
566,44239,1,1,1,7.919952622614801e-07
567,30016,1,0,0,4.999965312890708e-07
568,109781,1,1,1,7.499984349124134e-07
569,93406,1,1,1,9.170034900307655e-07
570,36062,1,1,1,9.580035111866891e-07
571,109792,1,1,1,7.920025382190943e-07
572,109793,1,1,1,8.749993867240846e-07
573,109796,1,1,1,7.499984349124134e-07
574,101612,1,1,1,8.330025593750179e-07
575,3329,1,1,1,7.080016075633466e-07
576,102759,1,0,0,4.5899651013314724e-07
577,60676,1,1,1,9.580035111866891e-07
578,118024,1,1,1,7.090056897141039e-07
579,111419,1,0,0,4.579997039400041e-07
580,11530,1,1,1,6.660047802142799e-07
581,11552,1,1,1,7.919952622614801e-07
582,63674,1,0,0,5.420006345957518e-07
583,52527,1,1,1,8.749993867240846e-07
584,118067,1,1,1,7.500057108700275e-07
585,85568,1,0,0,5.00003807246685e-07
586,36150,1,1,1,7.920025382190943e-07
587,65260,1,0,0,4.590037860907614e-07
588,68931,1,1,1,7.499984349124134e-07
589,93518,1,1,1,8.33999365568161e-07
590,93521,1,1,1,6.249974831007421e-07
591,126293,1,1,1,7.920025382190943e-07
592,52591,1,1,1,8.330025593750179e-07
593,77182,1,1,1,1.124994014389813e-06
594,60815,1,1,1,7.499984349124134e-07
595,44707,1,0,0,5.410038284026086e-07
596,11665,1,1,1,1.0419971658848226e-06
597,60824,1,1,1,8.749993867240846e-07
598,93597,1,1,1,7.499984349124134e-07
599,56796,1,0,0,5.00003807246685e-07
600,93608,1,1,1,9.159994078800082e-07
601,110003,1,1,1,7.920025382190943e-07
602,85452,1,1,1,9.57996235229075e-07
603,3534,1,1,1,1.0829971870407462e-06
604,77269,1,1,1,8.749993867240846e-07
605,69077,1,1,1,8.749993867240846e-07
606,19926,2,1,1,1.2500022421590984e-06
607,101849,1,1,1,7.920025382190943e-07
608,120630,1,0,0,5.420006345957518e-07
609,28130,1,1,1,9.170034900307655e-07
610,52707,1,1,1,8.330025593750179e-07
611,101861,1,1,1,6.67001586407423e-07
612,19944,1,1,1,7.090056897141039e-07
613,88121,1,0,0,5.00003807246685e-07
614,101877,2,1,1,1.0420044418424368e-06
615,93690,1,1,1,8.749993867240846e-07
616,93692,1,1,1,7.919952622614801e-07
617,85508,1,1,1,8.749993867240846e-07
618,85510,1,1,1,9.590003173798323e-07
619,52744,1,1,1,7.920025382190943e-07
620,3598,1,1,1,7.089984137564898e-07
621,36370,1,1,1,6.67001586407423e-07
622,118310,1,1,1,8.749993867240846e-07
623,60979,1,1,1,7.910057320259511e-07
624,3636,1,1,1,7.499984349124134e-07
625,85991,1,0,0,5.00003807246685e-07
626,3639,1,1,1,8.749993867240846e-07
627,85560,1,1,1,8.749993867240846e-07
628,85561,1,1,1,9.580035111866891e-07
629,118342,1,1,1,9.169962140731514e-07
630,44623,1,1,1,8.750066626816988e-07
